,target,cap_shape,cap_surface,cap_color,bruises,odor,gill_attachment,gill_spacing,gill_size,gill_color,stalk_shape,stalk_root,stalk_surface_above_ring,stalk_surfae_below_ring,stalk_color_above_ring,stalk_color_below_ring,veil_type,veil_color,ring_number,ring_type,spore_pring_color,population,habitat
7524,1,3,2,4,0,8,1,0,1,0,1,0,1,1,6,7,0,2,1,0,7,4,2
7525,0,5,2,4,0,5,0,0,0,5,0,0,2,2,5,5,0,0,1,4,3,1,2
7526,1,3,3,4,0,7,1,0,1,0,1,0,1,2,6,7,0,2,1,0,7,4,0
7527,0,0,0,3,0,5,1,1,0,2,0,0,1,1,7,7,0,2,2,4,7,3,1
7528,0,0,2,3,0,5,1,1,0,7,0,0,1,2,7,7,0,2,2,4,7,2,1
7529,1,5,2,4,0,7,1,0,1,0,1,0,1,1,7,6,0,2,1,0,7,4,0
7530,0,5,2,4,0,5,0,0,0,5,0,0,2,2,5,5,0,1,1,4,0,1,2
7531,0,5,2,8,0,5,1,1,0,7,0,0,2,1,7,7,0,2,2,4,7,2,1
7532,0,5,2,4,0,5,1,0,0,10,0,1,3,3,4,4,0,2,2,4,7,5,4
7533,0,3,2,3,0,5,1,1,0,2,0,0,2,1,7,7,0,2,2,4,7,3,1
7534,0,5,2,8,0,5,1,1,0,2,0,0,1,1,7,7,0,2,2,4,7,2,1
7535,1,2,3,1,0,4,1,0,0,11,0,2,1,3,1,1,0,2,0,3,7,1,0
7536,0,5,2,4,0,5,0,0,0,11,0,0,2,2,5,5,0,1,1,4,8,1,2
7537,1,3,2,2,0,8,1,0,1,0,1,0,2,1,6,6,0,2,1,0,7,4,2
7538,1,3,3,2,0,7,1,0,1,0,1,0,2,1,6,7,0,2,1,0,7,4,2
7539,0,5,2,8,0,5,1,1,0,7,0,0,1,2,7,7,0,2,2,4,7,2,1
7540,0,3,0,8,0,5,1,1,0,2,0,0,1,1,7,7,0,2,2,4,7,3,1
7541,0,0,0,3,0,5,1,1,0,7,0,0,1,2,7,7,0,2,2,4,7,3,1
7542,0,3,2,4,0,5,0,0,0,5,0,0,2,2,5,5,0,1,1,4,0,4,2
7543,1,3,3,4,0,2,1,0,1,0,1,0,2,2,6,6,0,2,1,0,7,4,4
7544,1,2,3,2,0,7,1,0,1,0,1,0,1,1,6,6,0,2,1,0,7,4,4
7545,1,3,2,2,0,7,1,0,1,0,1,0,2,1,6,6,0,2,1,0,7,4,2
7546,0,3,2,4,0,5,0,0,0,11,0,0,2,2,5,5,0,0,1,4,3,4,2
7547,0,2,2,5,1,5,1,0,0,10,0,1,2,2,7,7,0,2,2,4,7,4,4
7548,1,3,3,4,0,2,1,0,1,0,1,0,1,1,7,7,0,2,1,0,7,4,4
7549,0,0,2,8,0,5,1,1,0,2,0,0,1,2,7,7,0,2,2,4,7,3,1
7550,1,3,2,2,0,8,1,0,1,0,1,0,2,2,7,6,0,2,1,0,7,4,4
7551,0,3,2,8,0,5,1,1,0,7,0,0,1,1,7,7,0,2,2,4,7,3,1
7552,1,3,3,4,0,7,1,0,1,0,1,0,2,1,6,6,0,2,1,0,7,4,2
7553,1,3,2,4,0,7,1,0,1,0,1,0,2,2,6,7,0,2,1,0,7,4,2
7554,0,2,2,4,0,5,0,0,0,11,0,0,2,2,5,5,0,1,1,4,0,1,2
7555,1,3,2,4,0,8,1,0,1,0,1,0,1,1,7,6,0,2,1,0,7,4,2
7556,1,3,3,2,0,2,1,0,1,0,1,0,1,1,6,6,0,2,1,0,7,4,0
7557,0,5,2,4,0,5,0,0,0,5,0,0,2,2,5,5,0,0,1,4,8,4,2
7558,0,5,0,8,0,5,1,1,0,2,0,0,1,1,7,7,0,2,2,4,7,2,1
7559,0,5,0,3,0,5,1,1,0,10,0,0,1,2,7,7,0,2,2,4,7,2,1
7560,0,5,2,4,0,5,0,0,0,5,0,0,2,2,5,5,0,0,1,4,0,4,2
7561,1,3,2,4,0,8,1,0,1,0,1,0,2,2,6,6,0,2,1,0,7,4,4
7562,1,3,3,2,0,8,1,0,1,0,1,0,1,1,7,7,0,2,1,0,7,4,4
7563,0,5,2,8,0,5,1,1,0,2,0,0,2,2,7,7,0,2,2,4,7,3,1
7564,1,3,3,2,0,8,1,0,1,0,1,0,1,2,6,6,0,2,1,0,7,4,0
7565,0,5,0,3,0,5,1,1,0,10,0,0,2,2,7,7,0,2,2,4,7,3,1
7566,1,3,2,4,0,7,1,0,1,0,1,0,1,1,6,6,0,2,1,0,7,4,2
7567,1,2,3,4,0,2,1,0,1,0,1,0,2,1,7,7,0,2,1,0,7,4,0
7568,1,3,2,2,0,7,1,0,1,0,1,0,1,2,7,7,0,2,1,0,7,4,0
7569,0,3,2,4,0,5,1,0,0,10,0,1,3,3,4,4,0,2,2,4,7,5,4
7570,1,3,2,2,0,8,1,0,1,0,1,0,1,2,7,7,0,2,1,0,7,4,2
7571,1,3,2,4,0,8,1,0,1,0,1,0,1,2,7,7,0,2,1,0,7,4,4
7572,0,0,2,3,0,5,1,1,0,2,0,0,2,2,7,7,0,2,2,4,7,3,1
7573,1,3,3,4,0,7,1,0,1,0,1,0,1,1,6,7,0,2,1,0,7,4,2
7574,1,3,2,4,0,2,1,0,1,0,1,0,1,2,7,7,0,2,1,0,7,4,4
7575,0,3,0,3,0,5,1,1,0,10,0,0,1,2,7,7,0,2,2,4,7,2,1
7576,1,3,3,4,0,2,1,0,1,0,1,0,2,1,6,6,0,2,1,0,7,4,2
7577,1,3,2,2,0,8,1,0,1,0,1,0,2,1,7,6,0,2,1,0,7,4,2
7578,1,3,3,4,0,7,1,0,1,0,1,0,1,2,6,6,0,2,1,0,7,4,4
7579,1,3,2,2,0,8,1,0,1,0,1,0,2,2,6,6,0,2,1,0,7,4,0
7580,0,3,0,8,0,5,1,1,0,2,0,0,2,1,7,7,0,2,2,4,7,2,1
7581,1,3,3,2,0,8,1,0,1,0,1,0,1,2,6,7,0,2,1,0,7,4,0
7582,1,3,3,2,0,7,1,0,1,0,1,0,1,1,6,7,0,2,1,0,7,4,0
7583,0,0,0,8,0,5,1,1,0,2,0,0,1,2,7,7,0,2,2,4,7,3,1
7584,0,5,2,3,0,5,1,1,0,2,0,0,2,2,7,7,0,2,2,4,7,2,1
7585,0,0,2,3,0,5,1,1,0,10,0,0,1,2,7,7,0,2,2,4,7,3,1
7586,1,3,3,2,0,7,1,0,1,0,1,0,2,1,6,6,0,2,1,0,7,4,4
7587,1,3,2,4,0,8,1,0,1,0,1,0,2,1,7,7,0,2,1,0,7,4,4
7588,1,3,3,2,0,8,1,0,1,0,1,0,1,1,7,7,0,2,1,0,7,4,0
7589,0,0,2,8,0,5,1,1,0,10,0,0,2,1,7,7,0,2,2,4,7,3,1
7590,1,2,2,2,0,2,1,0,1,0,1,0,2,2,6,7,0,2,1,0,7,4,0
7591,1,3,2,4,0,7,1,0,1,0,1,0,1,1,7,6,0,2,1,0,7,4,0
7592,0,3,2,8,0,5,1,1,0,7,0,0,2,1,7,7,0,2,2,4,7,3,1
7593,1,3,3,2,0,8,1,0,1,0,1,0,2,1,6,6,0,2,1,0,7,4,0
7594,1,3,2,2,0,2,1,0,1,0,1,0,1,2,7,7,0,2,1,0,7,4,2
7595,1,3,2,4,0,7,1,0,1,0,1,0,2,1,6,6,0,2,1,0,7,4,0
7596,0,5,2,4,1,5,1,0,0,10,0,1,2,2,7,7,0,2,2,4,7,4,4
7597,1,3,2,4,0,2,1,0,1,0,1,0,1,1,7,6,0,2,1,0,7,4,4
7598,1,3,3,2,0,2,1,0,1,0,1,0,1,1,6,6,0,2,1,0,7,4,4
7599,1,0,3,9,0,5,1,1,1,10,0,2,3,3,8,8,0,3,1,0,7,1,2
7600,1,3,3,2,0,2,1,0,1,0,1,0,1,1,7,6,0,2,1,0,7,4,2
7601,0,5,2,4,1,5,1,0,0,10,0,1,2,2,7,7,0,2,2,4,7,5,4
7602,1,3,2,2,0,2,1,0,1,0,1,0,2,2,6,6,0,2,1,0,7,4,4
7603,0,3,0,3,0,5,1,1,0,7,0,0,1,1,7,7,0,2,2,4,7,3,1
7604,1,3,2,2,0,7,1,0,1,0,1,0,2,2,6,6,0,2,1,0,7,4,0
7605,1,3,2,2,0,2,1,0,1,0,1,0,1,1,6,7,0,2,1,0,7,4,0
7606,1,3,2,4,0,8,1,0,1,0,1,0,2,2,7,6,0,2,1,0,7,4,2
7607,1,3,3,4,0,8,1,0,1,0,1,0,2,2,7,6,0,2,1,0,7,4,2
7608,0,5,0,3,0,5,1,1,0,7,0,0,1,2,7,7,0,2,2,4,7,2,1
7609,0,0,2,8,0,5,1,1,0,2,0,0,1,2,7,7,0,2,2,4,7,2,1
7610,1,3,3,2,0,7,1,0,1,0,1,0,1,2,7,6,0,2,1,0,7,4,0
7611,0,0,2,4,0,5,0,0,0,11,0,0,2,2,5,5,0,1,1,4,3,1,2
7612,1,3,3,2,0,8,1,0,1,0,1,0,1,1,6,6,0,2,1,0,7,4,4
7613,1,3,2,2,0,8,1,0,1,0,1,0,2,1,6,6,0,2,1,0,7,4,4
7614,0,0,2,3,0,5,1,1,0,2,0,0,1,2,7,7,0,2,2,4,7,3,1
7615,1,3,2,2,0,8,1,0,1,0,1,0,2,2,6,7,0,2,1,0,7,4,4
7616,0,0,2,4,0,5,0,0,0,5,0,0,2,2,5,5,0,0,1,4,4,4,2
7617,1,2,2,4,0,8,1,0,1,0,1,0,2,2,6,6,0,2,1,0,7,4,4
7618,1,3,2,2,0,8,1,0,1,0,1,0,1,2,7,7,0,2,1,0,7,4,0
7619,1,3,2,4,0,8,1,0,1,0,1,0,1,2,7,7,0,2,1,0,7,4,2
7620,1,3,3,4,0,8,1,0,1,0,1,0,2,2,6,6,0,2,1,0,7,4,2
7621,0,0,0,3,0,5,1,1,0,2,0,0,2,2,7,7,0,2,2,4,7,2,1
7622,0,3,2,8,0,5,1,1,0,2,0,0,2,2,7,7,0,2,2,4,7,3,1
7623,1,3,2,4,0,8,1,0,1,0,1,0,2,1,6,7,0,2,1,0,7,4,2
7624,1,2,3,4,0,2,1,0,1,0,1,0,1,1,6,6,0,2,1,0,7,4,0
7625,0,5,2,8,0,5,1,1,0,7,0,0,1,1,7,7,0,2,2,4,7,3,1
7626,0,5,2,4,0,5,0,0,0,6,0,0,2,2,5,5,0,1,1,4,0,1,2
7627,1,3,2,4,0,7,1,0,1,0,1,0,1,2,7,7,0,2,1,0,7,4,4
7628,1,3,3,4,0,7,1,0,1,0,1,0,2,2,7,7,0,2,1,0,7,4,2
7629,0,3,2,4,0,5,0,0,0,6,0,0,2,2,5,5,0,1,1,4,0,4,2
7630,0,0,0,8,0,5,1,1,0,10,0,0,1,1,7,7,0,2,2,4,7,3,1
7631,0,5,2,8,0,5,1,1,0,10,0,0,1,1,7,7,0,2,2,4,7,2,1
7632,1,2,3,2,0,8,1,0,1,0,1,0,2,2,6,7,0,2,1,0,7,4,4
7633,1,3,3,2,0,2,1,0,1,0,1,0,2,2,7,6,0,2,1,0,7,4,2
7634,1,5,3,2,0,4,1,0,0,11,0,2,1,3,1,1,0,2,0,3,7,1,0
7635,0,2,2,4,0,5,0,0,0,11,0,0,2,2,5,5,0,0,1,4,8,1,2
7636,1,3,2,4,0,2,1,0,1,0,1,0,2,1,6,6,0,2,1,0,7,4,0
7637,1,5,2,4,0,7,1,0,1,0,1,0,1,1,6,7,0,2,1,0,7,4,0
7638,1,3,3,2,0,7,1,0,1,0,1,0,2,1,6,7,0,2,1,0,7,4,0
7639,0,0,2,8,0,5,1,1,0,7,0,0,2,2,7,7,0,2,2,4,7,3,1
7640,0,0,2,3,0,5,1,1,0,7,0,0,1,2,7,7,0,2,2,4,7,3,1
7641,0,3,0,3,0,5,1,1,0,2,0,0,1,2,7,7,0,2,2,4,7,2,1
7642,0,3,0,3,0,5,1,1,0,7,0,0,1,1,7,7,0,2,2,4,7,2,1
7643,0,5,0,8,0,5,1,1,0,10,0,0,1,2,7,7,0,2,2,4,7,2,1
7644,1,3,3,2,0,7,1,0,1,0,1,0,1,2,6,6,0,2,1,0,7,4,4
7645,1,2,3,2,0,7,1,0,1,0,1,0,1,2,6,6,0,2,1,0,7,4,2
7646,1,3,3,2,0,7,1,0,1,0,1,0,2,2,6,7,0,2,1,0,7,4,2
7647,1,2,2,4,0,2,1,0,1,0,1,0,1,1,6,7,0,2,1,0,7,4,2
7648,0,0,2,8,0,5,1,1,0,7,0,0,1,2,7,7,0,2,2,4,7,3,1
7649,0,3,2,8,0,5,1,1,0,10,0,0,1,1,7,7,0,2,2,4,7,3,1
7650,0,0,0,8,0,5,1,1,0,7,0,0,2,2,7,7,0,2,2,4,7,2,1
7651,0,2,2,4,0,5,0,0,0,5,0,0,2,2,5,5,0,0,1,4,0,1,2
7652,1,3,3,2,0,7,1,0,1,0,1,0,2,2,6,7,0,2,1,0,7,4,0
7653,1,3,2,4,0,2,1,0,1,0,1,0,2,2,7,7,0,2,1,0,7,4,4
7654,1,3,2,4,0,8,1,0,1,0,1,0,2,1,7,6,0,2,1,0,7,4,4
7655,1,2,3,4,0,8,1,0,1,0,1,0,2,1,7,6,0,2,1,0,7,4,0
7656,1,5,2,2,0,2,1,0,1,0,1,0,1,1,6,7,0,2,1,0,7,4,2
7657,0,2,2,4,0,5,0,0,0,11,0,0,2,2,5,5,0,1,1,4,4,4,2
7658,0,3,0,8,0,5,1,1,0,10,0,0,2,1,7,7,0,2,2,4,7,3,1
7659,1,3,2,4,0,8,1,0,1,0,1,0,1,2,7,6,0,2,1,0,7,4,0
7660,1,5,2,4,0,8,1,0,1,0,1,0,1,2,7,7,0,2,1,0,7,4,0
7661,0,0,0,3,0,5,1,1,0,10,0,0,2,1,7,7,0,2,2,4,7,3,1
7662,1,3,3,4,0,7,1,0,1,0,1,0,1,1,6,6,0,2,1,0,7,4,0
7663,0,0,2,4,0,5,0,0,0,6,0,0,2,2,5,5,0,1,1,4,8,1,2
7664,0,2,2,4,0,5,0,0,0,11,0,0,2,2,5,5,0,1,1,4,3,4,2
7665,1,3,3,2,0,7,1,0,1,0,1,0,1,1,6,7,0,2,1,0,7,4,4
7666,1,3,2,2,0,7,1,0,1,0,1,0,1,1,6,6,0,2,1,0,7,4,0
7667,1,3,3,4,0,7,1,0,1,0,1,0,1,2,6,7,0,2,1,0,7,4,4
7668,1,3,3,2,0,7,1,0,1,0,1,0,2,1,7,7,0,2,1,0,7,4,4
7669,1,3,3,4,0,2,1,0,1,0,1,0,1,1,6,6,0,2,1,0,7,4,0
7670,0,5,2,3,0,5,1,1,0,10,0,0,1,1,7,7,0,2,2,4,7,3,1
7671,1,3,3,4,0,2,1,0,1,0,1,0,2,2,7,7,0,2,1,0,7,4,0
7672,0,2,3,1,1,5,1,0,0,10,0,1,2,2,7,7,0,2,2,4,7,4,4
7673,0,0,2,4,0,5,0,0,0,5,0,0,2,2,5,5,0,0,1,4,3,4,2
7674,1,3,2,2,0,8,1,0,1,0,1,0,2,1,7,7,0,2,1,0,7,4,2
7675,1,3,2,4,0,2,1,0,1,0,1,0,2,2,6,7,0,2,1,0,7,4,0
7676,1,3,3,4,0,2,1,0,1,0,1,0,2,2,7,6,0,2,1,0,7,4,4
7677,0,0,0,3,0,5,1,1,0,2,0,0,2,1,7,7,0,2,2,4,7,3,1
7678,1,3,3,4,0,7,1,0,1,0,1,0,1,1,7,7,0,2,1,0,7,4,4
7679,0,0,0,8,0,5,1,1,0,7,0,0,1,1,7,7,0,2,2,4,7,3,1
7680,1,3,2,2,0,2,1,0,1,0,1,0,2,1,6,6,0,2,1,0,7,4,2
7681,0,5,2,8,0,5,1,1,0,7,0,0,2,1,7,7,0,2,2,4,7,3,1
7682,1,3,3,2,0,2,1,0,1,0,1,0,2,1,7,7,0,2,1,0,7,4,2
7683,1,3,3,2,0,7,1,0,1,0,1,0,2,1,6,6,0,2,1,0,7,4,0
7684,0,5,2,8,0,5,1,1,0,10,0,0,1,2,7,7,0,2,2,4,7,2,1
7685,1,3,3,2,0,2,1,0,1,0,1,0,2,2,7,7,0,2,1,0,7,4,0
7686,1,3,3,4,0,7,1,0,1,0,1,0,2,1,7,6,0,2,1,0,7,4,4
7687,0,3,2,4,0,5,0,0,0,6,0,0,2,2,5,5,0,0,1,4,4,4,2
7688,0,3,2,4,0,5,0,0,0,6,0,0,2,2,5,5,0,0,1,4,3,4,2
7689,1,3,2,2,0,8,1,0,1,0,1,0,1,2,6,6,0,2,1,0,7,4,2
7690,1,3,2,2,0,7,1,0,1,0,1,0,1,2,7,6,0,2,1,0,7,4,4
7691,0,3,2,4,0,5,0,0,0,11,0,0,2,2,5,5,0,0,1,4,3,1,2
7692,1,3,2,4,0,8,1,0,1,0,1,0,2,1,6,7,0,2,1,0,7,4,0
7693,1,3,2,2,0,2,1,0,1,0,1,0,2,2,7,6,0,2,1,0,7,4,0
7694,1,3,3,2,0,7,1,0,1,0,1,0,1,1,6,6,0,2,1,0,7,4,0
7695,1,3,3,2,0,2,1,0,1,0,1,0,2,2,6,6,0,2,1,0,7,4,0
7696,1,3,3,2,0,2,1,0,1,0,1,0,2,1,7,6,0,2,1,0,7,4,2
7697,0,3,0,8,0,5,1,1,0,10,0,0,2,1,7,7,0,2,2,4,7,2,1
7698,0,0,2,4,0,5,0,0,0,6,0,0,2,2,5,5,0,1,1,4,3,4,2
7699,1,3,2,2,0,7,1,0,1,0,1,0,1,1,6,7,0,2,1,0,7,4,0
7700,0,2,2,4,0,5,0,0,0,11,0,0,2,2,5,5,0,1,1,4,0,4,2
7701,0,2,3,4,0,5,1,0,0,10,0,1,3,3,4,4,0,2,2,4,7,5,4
7702,1,3,3,2,0,8,1,0,1,0,1,0,1,2,7,7,0,2,1,0,7,4,2
7703,0,2,2,3,1,5,1,0,0,10,0,1,2,2,7,7,0,2,2,4,7,5,4
7704,0,5,2,5,1,5,1,0,0,10,0,1,2,2,7,7,0,2,2,4,7,4,4
7705,1,1,3,9,0,5,1,1,1,10,0,2,3,3,8,8,0,3,1,0,7,1,2
7706,1,3,2,2,0,2,1,0,1,0,1,0,1,2,6,6,0,2,1,0,7,4,4
7707,1,3,3,2,0,2,1,0,1,0,1,0,2,1,7,6,0,2,1,0,7,4,0
7708,1,3,3,2,0,4,0,0,0,11,0,2,1,3,1,1,0,2,0,3,7,1,0
7709,0,0,2,4,0,5,0,0,0,11,0,0,2,2,5,5,0,0,1,4,4,4,2
7710,1,3,2,4,0,7,1,0,1,0,1,0,2,1,6,7,0,2,1,0,7,4,2
7711,0,5,2,8,0,5,1,1,0,2,0,0,2,1,7,7,0,2,2,4,7,3,1
7712,1,5,2,2,0,2,1,0,1,0,1,0,2,2,7,7,0,2,1,0,7,4,2
7713,1,5,3,1,0,4,1,0,0,10,0,2,1,3,1,1,0,2,0,3,7,1,0
7714,1,2,2,4,0,7,1,0,1,0,1,0,2,2,6,6,0,2,1,0,7,4,2
7715,0,3,2,4,0,5,0,0,0,6,0,0,2,2,5,5,0,1,1,4,0,1,2
7716,0,0,3,4,0,5,1,0,0,10,0,1,3,3,4,4,0,2,2,4,7,5,0
7717,1,2,2,4,0,7,1,0,1,0,1,0,1,2,6,6,0,2,1,0,7,4,0
7718,1,3,2,4,0,8,1,0,1,0,1,0,2,2,6,7,0,2,1,0,7,4,4
7719,0,0,2,3,0,5,1,1,0,10,0,0,1,1,7,7,0,2,2,4,7,3,1
7720,0,5,3,4,1,5,1,0,0,10,0,1,2,2,7,7,0,2,2,4,7,4,4
7721,1,2,2,4,0,7,1,0,1,0,1,0,1,2,6,7,0,2,1,0,7,4,4
7722,0,3,2,4,0,5,0,0,0,6,0,0,2,2,5,5,0,0,1,4,8,1,2
7723,0,0,0,8,0,5,1,1,0,10,0,0,1,2,7,7,0,2,2,4,7,2,1
7724,0,5,0,8,0,5,1,1,0,2,0,0,2,2,7,7,0,2,2,4,7,2,1
7725,1,3,2,4,0,8,1,0,1,0,1,0,1,2,6,6,0,2,1,0,7,4,0
7726,1,5,3,4,0,4,0,0,0,11,0,2,1,3,1,1,0,2,0,3,7,1,0
7727,1,3,3,2,0,7,1,0,1,0,1,0,2,2,7,6,0,2,1,0,7,4,4
7728,0,5,2,4,0,5,0,0,0,6,0,0,2,2,5,5,0,0,1,4,0,1,2
7729,1,3,2,2,0,2,1,0,1,0,1,0,2,2,7,6,0,2,1,0,7,4,4
7730,1,5,2,2,0,7,1,0,1,0,1,0,1,2,6,6,0,2,1,0,7,4,2
7731,1,3,2,4,0,8,1,0,1,0,1,0,1,2,6,7,0,2,1,0,7,4,2
7732,1,3,3,2,0,7,1,0,1,0,1,0,1,1,7,7,0,2,1,0,7,4,0
7733,1,3,3,4,0,2,1,0,1,0,1,0,1,1,6,7,0,2,1,0,7,4,2
7734,1,3,2,2,0,2,1,0,1,0,1,0,2,1,6,6,0,2,1,0,7,4,0
7735,0,0,0,3,0,5,1,1,0,7,0,0,2,2,7,7,0,2,2,4,7,2,1
7736,0,3,2,4,0,5,0,0,0,6,0,0,2,2,5,5,0,0,1,4,8,4,2
7737,1,3,3,4,0,7,1,0,1,0,1,0,1,1,7,6,0,2,1,0,7,4,4
7738,1,3,3,9,0,5,1,1,1,10,0,2,3,3,8,8,0,3,1,0,7,1,2
7739,0,3,2,8,0,5,1,1,0,7,0,0,1,2,7,7,0,2,2,4,7,2,1
7740,0,5,2,4,0,5,0,0,0,5,0,0,2,2,5,5,0,1,1,4,8,1,2
7741,1,3,2,4,0,7,1,0,1,0,1,0,1,2,6,7,0,2,1,0,7,4,4
7742,0,3,0,3,0,5,1,1,0,7,0,0,2,1,7,7,0,2,2,4,7,3,1
7743,0,3,0,8,0,5,1,1,0,10,0,0,2,2,7,7,0,2,2,4,7,2,1
7744,0,2,2,4,0,5,0,0,0,6,0,0,2,2,5,5,0,0,1,4,0,1,2
7745,0,5,2,8,0,5,1,1,0,7,0,0,1,1,7,7,0,2,2,4,7,2,1
7746,0,0,2,3,0,5,1,1,0,10,0,0,1,1,7,7,0,2,2,4,7,2,1
7747,0,5,0,8,0,5,1,1,0,10,0,0,2,1,7,7,0,2,2,4,7,2,1
7748,0,3,0,8,0,5,1,1,0,7,0,0,1,2,7,7,0,2,2,4,7,2,1
7749,1,3,2,4,0,2,1,0,1,0,1,0,2,2,6,6,0,2,1,0,7,4,0
7750,1,3,3,2,0,7,1,0,1,0,1,0,2,2,7,6,0,2,1,0,7,4,0
7751,0,3,0,3,0,5,1,1,0,7,0,0,2,2,7,7,0,2,2,4,7,3,1
7752,0,5,2,8,0,5,1,1,0,7,0,0,2,2,7,7,0,2,2,4,7,3,1
7753,1,3,2,4,0,2,1,0,1,0,1,0,2,2,6,7,0,2,1,0,7,4,4
7754,1,3,3,4,0,7,1,0,1,0,1,0,1,2,7,6,0,2,1,0,7,4,0
7755,1,3,3,4,0,2,1,0,1,0,1,0,1,1,6,7,0,2,1,0,7,4,4
7756,1,3,2,2,0,2,1,0,1,0,1,0,1,1,7,6,0,2,1,0,7,4,4
7757,1,3,2,2,0,7,1,0,1,0,1,0,1,2,7,7,0,2,1,0,7,4,2
7758,0,0,2,4,0,5,0,0,0,11,0,0,2,2,5,5,0,1,1,4,3,4,2
7759,1,3,2,2,0,7,1,0,1,0,1,0,2,1,7,7,0,2,1,0,7,4,4
7760,0,5,2,3,0,5,1,1,0,7,0,0,2,2,7,7,0,2,2,4,7,2,1
7761,0,5,2,4,0,5,0,0,0,6,0,0,2,2,5,5,0,1,1,4,8,4,2
7762,0,0,2,8,0,5,1,1,0,10,0,0,1,1,7,7,0,2,2,4,7,2,1
7763,1,3,2,2,0,7,1,0,1,0,1,0,1,2,6,7,0,2,1,0,7,4,4
7764,0,5,2,4,0,5,0,0,0,11,0,0,2,2,5,5,0,1,1,4,3,4,2
7765,1,3,2,4,0,2,1,0,1,0,1,0,1,1,7,7,0,2,1,0,7,4,0
7766,1,3,2,2,0,2,1,0,1,0,1,0,1,2,6,6,0,2,1,0,7,4,0
7767,1,3,3,2,0,7,1,0,1,0,1,0,2,1,7,6,0,2,1,0,7,4,4
7768,0,0,0,8,0,5,1,1,0,7,0,0,2,2,7,7,0,2,2,4,7,3,1
7769,1,3,3,4,0,2,1,0,1,0,1,0,1,2,7,7,0,2,1,0,7,4,0
7770,1,3,2,2,0,7,1,0,1,0,1,0,1,1,7,6,0,2,1,0,7,4,0
7771,0,0,2,3,0,5,1,1,0,10,0,0,2,1,7,7,0,2,2,4,7,3,1
7772,1,3,2,4,0,8,1,0,1,0,1,0,1,1,6,6,0,2,1,0,7,4,0
7773,1,5,2,4,0,8,1,0,1,0,1,0,2,1,7,7,0,2,1,0,7,4,4
7774,1,3,3,2,0,2,1,0,1,0,1,0,1,2,6,7,0,2,1,0,7,4,2
7775,0,5,2,8,0,5,1,1,0,7,0,0,2,2,7,7,0,2,2,4,7,2,1
7776,0,5,2,8,0,5,1,1,0,2,0,0,1,1,7,7,0,2,2,4,7,3,1
7777,1,3,3,4,0,7,1,0,1,0,1,0,1,2,7,6,0,2,1,0,7,4,4
7778,0,3,2,4,0,5,1,0,0,10,0,1,3,3,4,4,0,2,2,4,7,5,0
7779,1,3,2,2,0,8,1,0,1,0,1,0,2,1,7,6,0,2,1,0,7,4,0
7780,1,3,3,2,0,7,1,0,1,0,1,0,2,2,7,6,0,2,1,0,7,4,2
7781,0,0,2,4,0,5,0,0,0,11,0,0,2,2,5,5,0,1,1,4,4,4,2
7782,0,0,0,3,0,5,1,1,0,10,0,0,2,1,7,7,0,2,2,4,7,2,1
7783,1,3,2,2,0,2,1,0,1,0,1,0,2,2,6,7,0,2,1,0,7,4,2
7784,1,3,2,4,0,7,1,0,1,0,1,0,2,2,7,6,0,2,1,0,7,4,2
7785,1,2,3,4,0,2,1,0,1,0,1,0,1,1,6,7,0,2,1,0,7,4,4
7786,1,2,3,4,0,2,1,0,1,0,1,0,2,1,6,7,0,2,1,0,7,4,0
7787,0,2,2,4,0,5,0,0,0,6,0,0,2,2,5,5,0,1,1,4,8,1,2
7788,1,3,3,4,0,8,1,0,1,0,1,0,2,2,7,7,0,2,1,0,7,4,0
7789,0,3,2,8,0,5,1,1,0,10,0,0,2,2,7,7,0,2,2,4,7,3,1
7790,0,0,2,4,0,5,0,0,0,11,0,0,2,2,5,5,0,1,1,4,0,1,2
7791,1,3,3,4,0,7,1,0,1,0,1,0,1,1,6,7,0,2,1,0,7,4,4
7792,1,3,2,4,0,8,1,0,1,0,1,0,1,2,7,6,0,2,1,0,7,4,4
7793,1,3,2,2,0,7,1,0,1,0,1,0,2,1,6,6,0,2,1,0,7,4,0
7794,0,3,2,8,0,5,1,1,0,7,0,0,2,1,7,7,0,2,2,4,7,2,1
7795,1,3,3,2,0,8,1,0,1,0,1,0,1,2,6,6,0,2,1,0,7,4,2
7796,0,5,2,8,0,5,1,1,0,10,0,0,2,2,7,7,0,2,2,4,7,3,1
7797,1,3,3,2,0,7,1,0,1,0,1,0,1,2,6,7,0,2,1,0,7,4,0
7798,1,3,3,2,0,7,1,0,1,0,1,0,1,1,7,6,0,2,1,0,7,4,0
7799,1,3,3,4,0,7,1,0,1,0,1,0,1,2,7,7,0,2,1,0,7,4,0
7800,1,2,3,1,0,4,0,0,0,10,0,2,1,3,1,1,0,2,0,3,7,1,0
7801,1,5,2,4,0,7,1,0,1,0,1,0,2,1,6,7,0,2,1,0,7,4,0
7802,0,3,0,3,0,5,1,1,0,10,0,0,1,2,7,7,0,2,2,4,7,3,1
7803,1,3,2,2,0,8,1,0,1,0,1,0,2,2,7,7,0,2,1,0,7,4,2
7804,1,5,3,4,0,4,1,0,0,10,0,2,1,3,1,1,0,2,0,3,7,1,0
7805,1,2,3,2,0,8,1,0,1,0,1,0,2,2,7,7,0,2,1,0,7,4,2
